id	ja	zh-TW	en	ko
51004715	いっしょにりょうりしよー！（とちゅう） Lv5	一起來做料理吧──！（途中）Lv5	Let's Cook! (Mid) Lv5	같이 요리하자~~!(도중) Lv5
51004810	いっぱいあそぼー！（おわり）	來大玩特玩吧──！（結尾）	Happy Playtime! (End)	마음껏 놀자~!(끝)
51004811	いっぱいあそぼー！（おわり） Lv1	來大玩特玩吧──！（結尾）Lv1	Happy Playtime! (End) Lv1	마음껏 놀자~!(끝) Lv1
51004812	いっぱいあそぼー！（おわり） Lv2	來大玩特玩吧──！（結尾）Lv2	Happy Playtime! (End) Lv2	마음껏 놀자~!(끝) Lv2
51004813	いっぱいあそぼー！（おわり） Lv3	來大玩特玩吧──！（結尾）Lv3	Happy Playtime! (End) Lv3	마음껏 놀자~!(끝) Lv3
51004814	いっぱいあそぼー！（おわり） Lv4	來大玩特玩吧──！（結尾）Lv4	Happy Playtime! (End) Lv4	마음껏 놀자~!(끝) Lv4
51004815	いっぱいあそぼー！（おわり） Lv5	來大玩特玩吧──！（結尾）Lv5	Happy Playtime! (End) Lv5	마음껏 놀자~!(끝) Lv5
51004910	まったりくつろごー！（とちゅう）	輕鬆地悠閒一下──！（途中）	Sweet Relaxation! (Mid)	느긋하게 빈둥대자~~!(도중)
51004911	まったりくつろごー！（とちゅう） Lv1	輕鬆地悠閒一下──！（途中）Lv1	Sweet Relaxation! (Mid) Lv1	느긋하게 빈둥대자~~!(도중) Lv1
51004912	まったりくつろごー！（とちゅう） Lv2	輕鬆地悠閒一下──！（途中）Lv2	Sweet Relaxation! (Mid) Lv2	느긋하게 빈둥대자~~!(도중) Lv2
51004913	まったりくつろごー！（とちゅう） Lv3	輕鬆地悠閒一下──！（途中）Lv3	Sweet Relaxation! (Mid) Lv3	느긋하게 빈둥대자~~!(도중) Lv3
51004914	まったりくつろごー！（とちゅう） Lv4	輕鬆地悠閒一下──！（途中）Lv4	Sweet Relaxation! (Mid) Lv4	느긋하게 빈둥대자~~!(도중) Lv4
51004915	まったりくつろごー！（とちゅう） Lv5	輕鬆地悠閒一下──！（途中）Lv5	Sweet Relaxation! (Mid) Lv5	느긋하게 빈둥대자~~!(도중) Lv5
51005010	ほっこりあそぼー！（はじめ）	悠哉地玩吧──！（開頭）	Cheery Playtime! (Start)	여유롭게 놀자~!(시작)
51005011	ほっこりあそぼー！（はじめ） Lv1	悠哉地玩吧──！（開頭）Lv1	Cheery Playtime! (Start) Lv1	여유롭게 놀자~!(시작) Lv1
51005012	ほっこりあそぼー！（はじめ） Lv2	悠哉地玩吧──！（開頭）Lv2	Cheery Playtime! (Start) Lv2	여유롭게 놀자~!(시작) Lv2
51005013	ほっこりあそぼー！（はじめ） Lv3	悠哉地玩吧──！（開頭）Lv3	Cheery Playtime! (Start) Lv3	여유롭게 놀자~!(시작) Lv3
51005014	ほっこりあそぼー！（はじめ） Lv4	悠哉地玩吧──！（開頭）Lv4	Cheery Playtime! (Start) Lv4	여유롭게 놀자~!(시작) Lv4
51005015	ほっこりあそぼー！（はじめ） Lv5	悠哉地玩吧──！（開頭）Lv5	Cheery Playtime! (Start) Lv5	여유롭게 놀자~!(시작) Lv5
51005110	おんたま揚げだけ買ってこ！！	炸溫泉蛋，只有這個非買不可！！	I'll only buy hot spring eggs!	온천 달걀 튀김만 사가자!!
51005111	おんたま揚げだけ買ってこ！！ Lv1	炸溫泉蛋，只有這個非買不可！！ Lv1	I'll only buy hot spring eggs! Lv1	온천 달걀 튀김만 사가자!! Lv1
51005112	おんたま揚げだけ買ってこ！！ Lv2	炸溫泉蛋，只有這個非買不可！！ Lv2	I'll only buy hot spring eggs! Lv2	온천 달걀 튀김만 사가자!! Lv2
51005113	おんたま揚げだけ買ってこ！！ Lv3	炸溫泉蛋，只有這個非買不可！！ Lv3	I'll only buy hot spring eggs! Lv3	온천 달걀 튀김만 사가자!! Lv3
51005114	おんたま揚げだけ買ってこ！！ Lv4	炸溫泉蛋，只有這個非買不可！！ Lv4	I'll only buy hot spring eggs! Lv4	온천 달걀 튀김만 사가자!! Lv4
51005115	おんたま揚げだけ買ってこ！！ Lv5	炸溫泉蛋，只有這個非買不可！！ Lv5	I'll only buy hot spring eggs! Lv5	온천 달걀 튀김만 사가자!! Lv5
51005120	いっぱいくつろぐEWきゃんぱー！	特別放鬆EW露營家──！	Happy Relaxation Eastwood!	마음껏 빈둥대는 EW 캠핑러!
51005121	いっぱいくつろぐEWきゃんぱー！ Lv1	特別放鬆EW露營家──！Lv1	Happy Relaxation Eastwood! Lv1	마음껏 빈둥대는 EW 캠핑러! Lv1
51005122	いっぱいくつろぐEWきゃんぱー！ Lv2	特別放鬆EW露營家──！Lv2	Happy Relaxation Eastwood! Lv2	마음껏 빈둥대는 EW 캠핑러! Lv2
51005123	いっぱいくつろぐEWきゃんぱー！ Lv3	特別放鬆EW露營家──！Lv3	Happy Relaxation Eastwood! Lv3	마음껏 빈둥대는 EW 캠핑러! Lv3
51005124	いっぱいくつろぐEWきゃんぱー！ Lv4	特別放鬆EW露營家──！Lv4	Happy Relaxation Eastwood! Lv4	마음껏 빈둥대는 EW 캠핑러! Lv4
51005125	いっぱいくつろぐEWきゃんぱー！ Lv5	特別放鬆EW露營家──！Lv5	Happy Relaxation Eastwood! Lv5	마음껏 빈둥대는 EW 캠핑러! Lv5
51005210	…分かったよ	……知道了啦。	I got it.	…알았어
51005211	…分かったよ Lv1	……知道了啦。 Lv1	I got it. Lv1	…알았어 Lv1
51005212	…分かったよ Lv2	……知道了啦。 Lv2	I got it. Lv2	…알았어 Lv2
51005213	…分かったよ Lv3	……知道了啦。 Lv3	I got it. Lv3	…알았어 Lv3
51005214	…分かったよ Lv4	……知道了啦。 Lv4	I got it. Lv4	…알았어 Lv4
51005215	…分かったよ Lv5	……知道了啦。 Lv5	I got it. Lv5	…알았어 Lv5
51005220	まったりりょうり麓きゃんぱー！	輕鬆料理山麓露營家──！	Sweet Cooking Fumoto!	느긋하게 요리하는 후모토 캠핑러!
51005221	まったりりょうり麓きゃんぱー！ Lv1	輕鬆料理山麓露營家──！Lv1	Sweet Cooking Fumoto! Lv1	느긋하게 요리하는 후모토 캠핑러! Lv1
51005222	まったりりょうり麓きゃんぱー！ Lv2	輕鬆料理山麓露營家──！Lv2	Sweet Cooking Fumoto! Lv2	느긋하게 요리하는 후모토 캠핑러! Lv2
51005223	まったりりょうり麓きゃんぱー！ Lv3	輕鬆料理山麓露營家──！Lv3	Sweet Cooking Fumoto! Lv3	느긋하게 요리하는 후모토 캠핑러! Lv3
51005224	まったりりょうり麓きゃんぱー！ Lv4	輕鬆料理山麓露營家──！Lv4	Sweet Cooking Fumoto! Lv4	느긋하게 요리하는 후모토 캠핑러! Lv4
51005225	まったりりょうり麓きゃんぱー！ Lv5	輕鬆料理山麓露營家──！Lv5	Sweet Cooking Fumoto! Lv5	느긋하게 요리하는 후모토 캠핑러! Lv5
51005310	テント狭っ！！	帳篷好窄！！	The tent is so cramped!	텐트 좁아!!
51005311	テント狭っ！！ Lv1	帳篷好窄！！ Lv1	The tent is so cramped! Lv1	텐트 좁아!! Lv1
51005312	テント狭っ！！ Lv2	帳篷好窄！！ Lv2	The tent is so cramped! Lv2	텐트 좁아!! Lv2
51005313	テント狭っ！！ Lv3	帳篷好窄！！ Lv3	The tent is so cramped! Lv3	텐트 좁아!! Lv3
51005314	テント狭っ！！ Lv4	帳篷好窄！！ Lv4	The tent is so cramped! Lv4	텐트 좁아!! Lv4
51005315	テント狭っ！！ Lv5	帳篷好窄！！ Lv5	The tent is so cramped! Lv5	텐트 좁아!! Lv5
51005320	ほっこりあそぶEWきゃんぱー！	悠哉遊玩EW露營家──！	Cheery Playtime Eastwood!	여유롭게 노는 EW 캠핑러!
51005321	ほっこりあそぶEWきゃんぱー！ Lv1	悠哉遊玩EW露營家──！Lv1	Cheery Playtime Eastwood! Lv1	여유롭게 노는 EW 캠핑러! Lv1
51005322	ほっこりあそぶEWきゃんぱー！ Lv2	悠哉遊玩EW露營家──！Lv2	Cheery Playtime Eastwood! Lv2	여유롭게 노는 EW 캠핑러! Lv2
51005323	ほっこりあそぶEWきゃんぱー！ Lv3	悠哉遊玩EW露營家──！Lv3	Cheery Playtime Eastwood! Lv3	여유롭게 노는 EW 캠핑러! Lv3
51005324	ほっこりあそぶEWきゃんぱー！ Lv4	悠哉遊玩EW露營家──！Lv4	Cheery Playtime Eastwood! Lv4	여유롭게 노는 EW 캠핑러! Lv4
51005325	ほっこりあそぶEWきゃんぱー！ Lv5	悠哉遊玩EW露營家──！Lv5	Cheery Playtime Eastwood! Lv5	여유롭게 노는 EW 캠핑러! Lv5
51005410	あかんて　あかーん	不行，不可以──	Not good at all!	안된다 안된다~
51005411	あかんて　あかーん Lv1	不行，不可以── Lv1	Not good at all! Lv1	안된다 안된다~ Lv1
51005412	あかんて　あかーん Lv2	不行，不可以── Lv2	Not good at all! Lv2	안된다 안된다~ Lv2
51005413	あかんて　あかーん Lv3	不行，不可以── Lv3	Not good at all! Lv3	안된다 안된다~ Lv3
51005414	あかんて　あかーん Lv4	不行，不可以── Lv4	Not good at all! Lv4	안된다 안된다~ Lv4
51005415	あかんて　あかーん Lv5	不行，不可以── Lv5	Not good at all! Lv5	안된다 안된다~ Lv5
51005420	ゆるっとりょうりEWきゃんぱー！	放鬆料理EW露營家──！	Fun Cooking Eastwood!	한가롭게 요리하는 EW 캠핑러!
51005421	ゆるっとりょうりEWきゃんぱー！ Lv1	放鬆料理EW露營家──！Lv1	Fun Cooking Eastwood! Lv1	한가롭게 요리하는 EW 캠핑러! Lv1
51005422	ゆるっとりょうりEWきゃんぱー！ Lv2	放鬆料理EW露營家──！Lv2	Fun Cooking Eastwood! Lv2	한가롭게 요리하는 EW 캠핑러! Lv2
51005423	ゆるっとりょうりEWきゃんぱー！ Lv3	放鬆料理EW露營家──！Lv3	Fun Cooking Eastwood! Lv3	한가롭게 요리하는 EW 캠핑러! Lv3
51005424	ゆるっとりょうりEWきゃんぱー！ Lv4	放鬆料理EW露營家──！Lv4	Fun Cooking Eastwood! Lv4	한가롭게 요리하는 EW 캠핑러! Lv4
51005425	ゆるっとりょうりEWきゃんぱー！ Lv5	放鬆料理EW露營家──！Lv5	Fun Cooking Eastwood! Lv5	한가롭게 요리하는 EW 캠핑러! Lv5
51005510	ネテナイヨー（◎ｖ◎）	我還沒睡唷（◎ｖ◎）	Wake up (*v*)	아직 안 자요~ (◎v◎)
51005511	ネテナイヨー（◎ｖ◎） Lv1	我還沒睡唷（◎ｖ◎） Lv1	Wake up (*v*) Lv1	아직 안 자요~ (◎v◎) Lv1
51005512	ネテナイヨー（◎ｖ◎） Lv2	我還沒睡唷（◎ｖ◎） Lv2	Wake up (*v*) Lv2	아직 안 자요~ (◎v◎) Lv2
51005513	ネテナイヨー（◎ｖ◎） Lv3	我還沒睡唷（◎ｖ◎） Lv3	Wake up (*v*) Lv3	아직 안 자요~ (◎v◎) Lv3
51005514	ネテナイヨー（◎ｖ◎） Lv4	我還沒睡唷（◎ｖ◎） Lv4	Wake up (*v*) Lv4	아직 안 자요~ (◎v◎) Lv4
51005515	ネテナイヨー（◎ｖ◎） Lv5	我還沒睡唷（◎ｖ◎） Lv5	Wake up (*v*) Lv5	아직 안 자요~ (◎v◎) Lv5
51005520	いっしょにくつろぐ芝生きゃんぱー！	一起放鬆草地露營家──！	Let's Relax Grass Area!	같이 빈둥대는 잔디 캠핑러!
51005521	いっしょにくつろぐ芝生きゃんぱー！ Lv1	一起放鬆草地露營家──！Lv1	Let's Relax Grass Area! Lv1	같이 빈둥대는 잔디 캠핑러! Lv1
51005522	いっしょにくつろぐ芝生きゃんぱー！ Lv2	一起放鬆草地露營家──！Lv2	Let's Relax Grass Area! Lv2	같이 빈둥대는 잔디 캠핑러! Lv2
51005523	いっしょにくつろぐ芝生きゃんぱー！ Lv3	一起放鬆草地露營家──！Lv3	Let's Relax Grass Area! Lv3	같이 빈둥대는 잔디 캠핑러! Lv3
51005524	いっしょにくつろぐ芝生きゃんぱー！ Lv4	一起放鬆草地露營家──！Lv4	Let's Relax Grass Area! Lv4	같이 빈둥대는 잔디 캠핑러! Lv4
51005525	いっしょにくつろぐ芝生きゃんぱー！ Lv5	一起放鬆草地露營家──！Lv5	Let's Relax Grass Area! Lv5	같이 빈둥대는 잔디 캠핑러! Lv5
51005610	おんたま揚げだけ買ってこ！！	炸溫泉蛋，只有這個非買不可！！	I'll only buy hot spring eggs!	온천 달걀 튀김만 사가자!!
51005611	おんたま揚げだけ買ってこ！！ Lv1	炸溫泉蛋，只有這個非買不可！！ Lv1	I'll only buy hot spring eggs! Lv1	온천 달걀 튀김만 사가자!! Lv1
51005612	おんたま揚げだけ買ってこ！！ Lv2	炸溫泉蛋，只有這個非買不可！！ Lv2	I'll only buy hot spring eggs! Lv2	온천 달걀 튀김만 사가자!! Lv2
51005613	おんたま揚げだけ買ってこ！！ Lv3	炸溫泉蛋，只有這個非買不可！！ Lv3	I'll only buy hot spring eggs! Lv3	온천 달걀 튀김만 사가자!! Lv3
51005614	おんたま揚げだけ買ってこ！！ Lv4	炸溫泉蛋，只有這個非買不可！！ Lv4	I'll only buy hot spring eggs! Lv4	온천 달걀 튀김만 사가자!! Lv4
51005615	おんたま揚げだけ買ってこ！！ Lv5	炸溫泉蛋，只有這個非買不可！！ Lv5	I'll only buy hot spring eggs! Lv5	온천 달걀 튀김만 사가자!! Lv5
51005620	まったりりょうり本栖湖きゃんぱー！	輕鬆料理本栖湖露營家──！	Sweet Cooking Motosu!	느긋하게 요리하는 모토스호 캠핑러!
51005621	まったりりょうり本栖湖きゃんぱー！ Lv1	輕鬆料理本栖湖露營家──！Lv1	Sweet Cooking Motosu! Lv1	느긋하게 요리하는 모토스호 캠핑러! Lv1
51005622	まったりりょうり本栖湖きゃんぱー！ Lv2	輕鬆料理本栖湖露營家──！Lv2	Sweet Cooking Motosu! Lv2	느긋하게 요리하는 모토스호 캠핑러! Lv2
51005623	まったりりょうり本栖湖きゃんぱー！ Lv3	輕鬆料理本栖湖露營家──！Lv3	Sweet Cooking Motosu! Lv3	느긋하게 요리하는 모토스호 캠핑러! Lv3
51005624	まったりりょうり本栖湖きゃんぱー！ Lv4	輕鬆料理本栖湖露營家──！Lv4	Sweet Cooking Motosu! Lv4	느긋하게 요리하는 모토스호 캠핑러! Lv4
51005625	まったりりょうり本栖湖きゃんぱー！ Lv5	輕鬆料理本栖湖露營家──！Lv5	Sweet Cooking Motosu! Lv5	느긋하게 요리하는 모토스호 캠핑러! Lv5
51005710	…分かったよ	……知道了啦。	I got it.	…알았어
51005711	…分かったよ Lv1	……知道了啦。 Lv1	I got it. Lv1	…알았어 Lv1
51005712	…分かったよ Lv2	……知道了啦。 Lv2	I got it. Lv2	…알았어 Lv2
51005713	…分かったよ Lv3	……知道了啦。 Lv3	I got it. Lv3	…알았어 Lv3
51005714	…分かったよ Lv4	……知道了啦。 Lv4	I got it. Lv4	…알았어 Lv4
51005715	…分かったよ Lv5	……知道了啦。 Lv5	I got it. Lv5	…알았어 Lv5
51005720	ほっこりあそぶ本栖湖きゃんぱー！	悠哉遊玩本栖湖露營家──！	Cheery Playtime Motosu!	여유롭게 노는 모토스호 캠핑러!
51005721	ほっこりあそぶ本栖湖きゃんぱー！ Lv1	悠哉遊玩本栖湖露營家──！Lv1	Cheery Playtime Motosu! Lv1	여유롭게 노는 모토스호 캠핑러! Lv1
51005722	ほっこりあそぶ本栖湖きゃんぱー！ Lv2	悠哉遊玩本栖湖露營家──！Lv2	Cheery Playtime Motosu! Lv2	여유롭게 노는 모토스호 캠핑러! Lv2
51005723	ほっこりあそぶ本栖湖きゃんぱー！ Lv3	悠哉遊玩本栖湖露營家──！Lv3	Cheery Playtime Motosu! Lv3	여유롭게 노는 모토스호 캠핑러! Lv3
51005724	ほっこりあそぶ本栖湖きゃんぱー！ Lv4	悠哉遊玩本栖湖露營家──！Lv4	Cheery Playtime Motosu! Lv4	여유롭게 노는 모토스호 캠핑러! Lv4
51005725	ほっこりあそぶ本栖湖きゃんぱー！ Lv5	悠哉遊玩本栖湖露營家──！Lv5	Cheery Playtime Motosu! Lv5	여유롭게 노는 모토스호 캠핑러! Lv5
51005810	テント狭っ！！	帳篷好窄！！	The tent is so cramped!	텐트 좁아!!
51005811	テント狭っ！！ Lv1	帳篷好窄！！ Lv1	The tent is so cramped! Lv1	텐트 좁아!! Lv1
51005812	テント狭っ！！ Lv2	帳篷好窄！！ Lv2	The tent is so cramped! Lv2	텐트 좁아!! Lv2
51005813	テント狭っ！！ Lv3	帳篷好窄！！ Lv3	The tent is so cramped! Lv3	텐트 좁아!! Lv3
51005814	テント狭っ！！ Lv4	帳篷好窄！！ Lv4	The tent is so cramped! Lv4	텐트 좁아!! Lv4
51005815	テント狭っ！！ Lv5	帳篷好窄！！ Lv5	The tent is so cramped! Lv5	텐트 좁아!! Lv5
51005820	ゆるっとりょうり本栖湖きゃんぱー！	放鬆料理本栖湖露營家──！	Fun Cooking Motosu!	한가롭게 요리하는 모토스호 캠핑러!
51005821	ゆるっとりょうり本栖湖きゃんぱー！ Lv1	放鬆料理本栖湖露營家──！ Lv1	Fun Cooking Motosu! Lv1	한가롭게 요리하는 모토스호 캠핑러! Lv1
51005822	ゆるっとりょうり本栖湖きゃんぱー！ Lv2	放鬆料理本栖湖露營家──！ Lv2	Fun Cooking Motosu! Lv2	한가롭게 요리하는 모토스호 캠핑러! Lv2
51005823	ゆるっとりょうり本栖湖きゃんぱー！ Lv3	放鬆料理本栖湖露營家──！ Lv3	Fun Cooking Motosu! Lv3	한가롭게 요리하는 모토스호 캠핑러! Lv3
51005824	ゆるっとりょうり本栖湖きゃんぱー！ Lv4	放鬆料理本栖湖露營家──！ Lv4	Fun Cooking Motosu! Lv4	한가롭게 요리하는 모토스호 캠핑러! Lv4
51005825	ゆるっとりょうり本栖湖きゃんぱー！ Lv5	放鬆料理本栖湖露營家──！ Lv5	Fun Cooking Motosu! Lv5	한가롭게 요리하는 모토스호 캠핑러! Lv5
51005910	あかんて　あかーん	不行，不可以──	Not good at all!	안된다 안된다~
51005911	あかんて　あかーん Lv1	不行，不可以── Lv1	Not good at all! Lv1	안된다 안된다~ Lv1
51005912	あかんて　あかーん Lv2	不行，不可以── Lv2	Not good at all! Lv2	안된다 안된다~ Lv2
